filename,elapsed_time,input_size,output_size,format,video_codec,audio_codec,wasm,index,browser
"earth.mp4",5.043,1570024,1322592,"matroska","mpeg4","aac",1,1,"Firefox 70 (macOS)"
"earth.mp4",5.179,1570024,1322592,"matroska","mpeg4","aac",1,2,"Firefox 70 (macOS)"
"earth.mp4",9.146,1570024,1322592,"matroska","mpeg4","aac",1,3,"Firefox 70 (macOS)"
"earth.mp4",5.346,1570024,1322592,"matroska","mpeg4","aac",1,4,"Firefox 70 (macOS)"
"earth.mp4",5.286,1570024,1322592,"matroska","mpeg4","aac",1,5,"Firefox 70 (macOS)"
"earth.mp4",5.149,1570024,1322592,"matroska","mpeg4","aac",1,6,"Firefox 70 (macOS)"
"earth.mp4",5.067,1570024,1322592,"matroska","mpeg4","aac",1,7,"Firefox 70 (macOS)"
"earth.mp4",5.013,1570024,1322592,"matroska","mpeg4","aac",1,8,"Firefox 70 (macOS)"
"earth.mp4",5.041,1570024,1322592,"matroska","mpeg4","aac",1,9,"Firefox 70 (macOS)"
"earth.mp4",5.036,1570024,1322592,"matroska","mpeg4","aac",1,10,"Firefox 70 (macOS)"
"earth.mp4",5.136,1570024,1322592,"matroska","mpeg4","aac",1,11,"Firefox 70 (macOS)"
"earth.mp4",5.037,1570024,1322592,"matroska","mpeg4","aac",1,12,"Firefox 70 (macOS)"
"earth.mp4",5.067,1570024,1322592,"matroska","mpeg4","aac",1,13,"Firefox 70 (macOS)"
"earth.mp4",5.06,1570024,1322592,"matroska","mpeg4","aac",1,14,"Firefox 70 (macOS)"
"earth.mp4",5.234,1570024,1322592,"matroska","mpeg4","aac",1,15,"Firefox 70 (macOS)"
"earth.mp4",5.114,1570024,1322592,"matroska","mpeg4","aac",1,16,"Firefox 70 (macOS)"
"earth.mp4",5.14,1570024,1322592,"matroska","mpeg4","aac",1,17,"Firefox 70 (macOS)"
"earth.mp4",5.091,1570024,1322592,"matroska","mpeg4","aac",1,18,"Firefox 70 (macOS)"
"earth.mp4",5.12,1570024,1322592,"matroska","mpeg4","aac",1,19,"Firefox 70 (macOS)"
"earth.mp4",5.242,1570024,1322592,"matroska","mpeg4","aac",1,20,"Firefox 70 (macOS)"
"earth.mp4",5.017,1570024,1322592,"matroska","mpeg4","aac",1,21,"Firefox 70 (macOS)"
"earth.mp4",5.064,1570024,1322592,"matroska","mpeg4","aac",1,22,"Firefox 70 (macOS)"
"earth.mp4",5.045,1570024,1322592,"matroska","mpeg4","aac",1,23,"Firefox 70 (macOS)"
"earth.mp4",5.071,1570024,1322592,"matroska","mpeg4","aac",1,24,"Firefox 70 (macOS)"
"earth.mp4",5.104,1570024,1322592,"matroska","mpeg4","aac",1,25,"Firefox 70 (macOS)"
"earth.mp4",5.079,1570024,1322592,"matroska","mpeg4","aac",1,26,"Firefox 70 (macOS)"
"earth.mp4",5.065,1570024,1322592,"matroska","mpeg4","aac",1,27,"Firefox 70 (macOS)"
"earth.mp4",5.133,1570024,1322592,"matroska","mpeg4","aac",1,28,"Firefox 70 (macOS)"
"earth.mp4",5.059,1570024,1322592,"matroska","mpeg4","aac",1,29,"Firefox 70 (macOS)"
"earth.mp4",5.058,1570024,1322592,"matroska","mpeg4","aac",1,30,"Firefox 70 (macOS)"
"earth.mp4",5.034,1570024,1322592,"matroska","mpeg4","aac",1,31,"Firefox 70 (macOS)"
"earth.mp4",5.034,1570024,1322592,"matroska","mpeg4","aac",1,32,"Firefox 70 (macOS)"
"earth.mp4",5.302,1570024,1322592,"matroska","mpeg4","aac",1,33,"Firefox 70 (macOS)"
"earth.mp4",5.367,1570024,1322592,"matroska","mpeg4","aac",1,34,"Firefox 70 (macOS)"
"earth.mp4",5.118,1570024,1322592,"matroska","mpeg4","aac",1,35,"Firefox 70 (macOS)"
"earth.mp4",5.102,1570024,1322592,"matroska","mpeg4","aac",1,36,"Firefox 70 (macOS)"
"earth.mp4",5.04,1570024,1322592,"matroska","mpeg4","aac",1,37,"Firefox 70 (macOS)"
"earth.mp4",5.014,1570024,1322592,"matroska","mpeg4","aac",1,38,"Firefox 70 (macOS)"
"earth.mp4",5.198,1570024,1322592,"matroska","mpeg4","aac",1,39,"Firefox 70 (macOS)"
"earth.mp4",5.039,1570024,1322592,"matroska","mpeg4","aac",1,40,"Firefox 70 (macOS)"
"earth.mp4",5.06,1570024,1322592,"matroska","mpeg4","aac",1,41,"Firefox 70 (macOS)"
"earth.mp4",5.043,1570024,1322592,"matroska","mpeg4","aac",1,42,"Firefox 70 (macOS)"
"earth.mp4",5.029,1570024,1322592,"matroska","mpeg4","aac",1,43,"Firefox 70 (macOS)"
"earth.mp4",4.976,1570024,1322592,"matroska","mpeg4","aac",1,44,"Firefox 70 (macOS)"
"earth.mp4",5.044,1570024,1322592,"matroska","mpeg4","aac",1,45,"Firefox 70 (macOS)"
"earth.mp4",5.073,1570024,1322592,"matroska","mpeg4","aac",1,46,"Firefox 70 (macOS)"
"earth.mp4",5.191,1570024,1322592,"matroska","mpeg4","aac",1,47,"Firefox 70 (macOS)"
"earth.mp4",5.009,1570024,1322592,"matroska","mpeg4","aac",1,48,"Firefox 70 (macOS)"
"earth.mp4",5.041,1570024,1322592,"matroska","mpeg4","aac",1,49,"Firefox 70 (macOS)"
"earth.mp4",5.106,1570024,1322592,"matroska","mpeg4","aac",1,50,"Firefox 70 (macOS)"
"earth.mp4",14.799,1570024,1322592,"matroska","mpeg4","aac",0,1,"Firefox 70 (macOS)"
"earth.mp4",14.262,1570024,1322592,"matroska","mpeg4","aac",0,2,"Firefox 70 (macOS)"
"earth.mp4",14.917,1570024,1322592,"matroska","mpeg4","aac",0,3,"Firefox 70 (macOS)"
"earth.mp4",14.339,1570024,1322592,"matroska","mpeg4","aac",0,4,"Firefox 70 (macOS)"
"earth.mp4",14.471,1570024,1322592,"matroska","mpeg4","aac",0,5,"Firefox 70 (macOS)"
"earth.mp4",14.315,1570024,1322592,"matroska","mpeg4","aac",0,6,"Firefox 70 (macOS)"
"earth.mp4",14.606,1570024,1322592,"matroska","mpeg4","aac",0,7,"Firefox 70 (macOS)"
"earth.mp4",14.408,1570024,1322592,"matroska","mpeg4","aac",0,8,"Firefox 70 (macOS)"
"earth.mp4",14.436,1570024,1322592,"matroska","mpeg4","aac",0,9,"Firefox 70 (macOS)"
"earth.mp4",14.407,1570024,1322592,"matroska","mpeg4","aac",0,10,"Firefox 70 (macOS)"
"earth.mp4",14.331,1570024,1322592,"matroska","mpeg4","aac",0,11,"Firefox 70 (macOS)"
"earth.mp4",14.234,1570024,1322592,"matroska","mpeg4","aac",0,12,"Firefox 70 (macOS)"
"earth.mp4",14.334,1570024,1322592,"matroska","mpeg4","aac",0,13,"Firefox 70 (macOS)"
"earth.mp4",14.385,1570024,1322592,"matroska","mpeg4","aac",0,14,"Firefox 70 (macOS)"
"earth.mp4",14.225,1570024,1322592,"matroska","mpeg4","aac",0,15,"Firefox 70 (macOS)"
"earth.mp4",14.351,1570024,1322592,"matroska","mpeg4","aac",0,16,"Firefox 70 (macOS)"
"earth.mp4",14.441,1570024,1322592,"matroska","mpeg4","aac",0,17,"Firefox 70 (macOS)"
"earth.mp4",14.559,1570024,1322592,"matroska","mpeg4","aac",0,18,"Firefox 70 (macOS)"
"earth.mp4",14.489,1570024,1322592,"matroska","mpeg4","aac",0,19,"Firefox 70 (macOS)"
"earth.mp4",14.392,1570024,1322592,"matroska","mpeg4","aac",0,20,"Firefox 70 (macOS)"
"earth.mp4",14.66,1570024,1322592,"matroska","mpeg4","aac",0,21,"Firefox 70 (macOS)"
"earth.mp4",14.265,1570024,1322592,"matroska","mpeg4","aac",0,22,"Firefox 70 (macOS)"
"earth.mp4",14.442,1570024,1322592,"matroska","mpeg4","aac",0,23,"Firefox 70 (macOS)"
"earth.mp4",14.235,1570024,1322592,"matroska","mpeg4","aac",0,24,"Firefox 70 (macOS)"
"earth.mp4",14.449,1570024,1322592,"matroska","mpeg4","aac",0,25,"Firefox 70 (macOS)"
"earth.mp4",14.215,1570024,1322592,"matroska","mpeg4","aac",0,26,"Firefox 70 (macOS)"
"earth.mp4",14.46,1570024,1322592,"matroska","mpeg4","aac",0,27,"Firefox 70 (macOS)"
